,Unnamed: 0_x,id,device_id_x,datetime_EST,label,Unnamed: 0_y,device_id_y,mean_magnitude_x,std_magnitude_x,median_magnitude_x,min_magnitude_x,max_magnitude_x,mean_x_x,mean_y_x,mean_z_x,variance_x_x,variance_y_x,variance_z_x,correlation_xy_x,correlation_yz_x,correlation_xz_x,covariance_xy_x,covariance_yz_x,covariance_xz_x,skew_x_x,skew_y_x,skew_z_x,kurtosis_x_x,kurtosis_y_x,kurtosis_z_x,epoch_x,weekday_x,group_x,Unnamed: 0_x,device_id_x,mean_magnitude_y,std_magnitude_y,median_magnitude_y,min_magnitude_y,max_magnitude_y,epoch_y,weekday_y,group_y,Unnamed: 0_y,device_id_y,mean_battery_level,std_battery_level,median_battery_level,min_battery_level,max_battery_level,epoch_x,weekday_x,group_x,Unnamed: 0_x,device_id_x,num_rows_battery,length_of_charge_minutes,epoch_y,weekday_y,group_y,Unnamed: 0_y,device_id_y,mean_magnitude,std_magnitude,median_magnitude,min_magnitude,max_magnitude,mean_x_y,mean_y_y,mean_z_y,variance_x_y,variance_y_y,variance_z_y,correlation_xy_y,correlation_yz_y,correlation_xz_y,covariance_xy_y,covariance_yz_y,covariance_xz_y,skew_x_y,skew_y_y,skew_z_y,kurtosis_x_y,kurtosis_y_y,kurtosis_z_y,epoch_x,weekday_x,group_x,Unnamed: 0_x,device_id_x,number_samples_location,location_variance,location_variance_log,location_entropy,location_entropy_normalized,number_location_transitions,number_of_clusters,moving_time_percent,circadian_movement,total_distance_meters,speed_mean_meters_per_sec,speed_var_meters_per_sec,time_at_cluster_1,time_at_cluster_2,time_at_cluster_3,time_at_cluster_1_in_group,time_at_cluster_2_in_group,time_at_cluster_3_in_group,max_len_stay_at_clusters_in_minutes,min_len_stay_at_clusters_in_minutes,std_len_stay_at_clusters_in_minutes,mean_len_stay_at_clusters_in_minutes,radius_of_gyration,outliers_time_percent,home_stay_time_percent_10m,home_stay_time_percent_100m,location_entropy_local,location_entropy_normalized_local,number_location_transitions_local,number_of_clusters_local,moving_time_percent_local,time_at_cluster_1_local,time_at_cluster_2_local,time_at_cluster_3_local,max_len_stay_at_clusters_in_minutes_local,min_len_stay_at_clusters_in_minutes_local,std_len_stay_at_clusters_in_minutes_local,mean_len_stay_at_clusters_in_minutes_local,outliers_time_percent_local,epoch_y,weekday_y,group_y,Unnamed: 0_y,device_id_y,number_samples_screen,unlocks_per_minute,number_of_minutes_interaction,max_len_minute_interaction_bout,min_len_minute_interaction_bout,std_len_minute_interaction_bout,mean_len_minute_interaction_bout,number_of_minutes_unlock,max_len_minute_unlock_bout,min_len_minute_unlock_bout,std_len_minute_unlock_bout,mean_len_minute_unlock_bout,first_unlock_for_grpbyday,first_on_for_grpbyday,last_unlock_for_grpbyday,last_lock_for_grpbyday,last_on_for_grpbyday,epoch,weekday,group
34,34.0,35.0, a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2021-09-16 21:00:00,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,35.0,36.0, a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2021-09-17 09:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,36.0,37.0, a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2021-09-17 12:00:00,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,37.0,38.0, a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2021-09-17 15:00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,38.0,39.0, a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2021-09-17 18:00:00,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,39.0,40.0, a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2021-09-17 21:00:00,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,2021-09-11 00:00:00,,3.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1.0029,0.014583100000000002,1.00415,0.480862,2.27383,-0.20463299999999998,-0.149344,0.715316,0.0640871,0.0231607,0.342915,-0.0523952,0.6448689999999999,-0.413646,-0.00201865,0.057471100000000004,-0.061321900000000006,1.17499,-2.20715,-2.11957,5.42235,4.18328,2.79218,allday,,3_hour,3.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1008.43,0.12953599999999998,1008.42,1008.17,1008.67,allday,,3_hour,3.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,99.0,0.0,99.0,99.0,99.0,allday,,3_hour,,,,,,,,3.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.034636,0.19172,0.00923898,0.000520053,9.27994,0.000268792,0.00636993,-0.00506258,0.0115214,0.0167058,0.00966255,-0.120325,0.23454299999999997,0.035955400000000005,-0.00166937,0.00297996,0.00037937699999999997,-3.06035,-9.74985,0.740835,800.0260000000001,916.383,674.38,allday,,3_hour,5.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,17.0,2.34884e-09,-8.62915,-0.0,-0.0,0.0,1.0,0.0,-6.65532,109.93700000000001,0.011451799999999998,3.66291e-05,1700.0,0.0,0.0,170.0,,,170.0,170.0,0.0,170.0,0.0,-0.0,0.882353,1.0,-0.0,-0.0,0.0,1.0,0.0,1700.0,0.0,0.0,170.0,170.0,0.0,170.0,-0.0,allday,,3_hour,3.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,3.0,0.00138889,627.64,627.6,0.03925,313.781,313.82,627.64,627.6,0.03925,313.781,313.82,2021-09-10 13:31:23,,2021-09-11 23:59:59,2021-09-10 13:31:26,,allday,,3_hour
41,,,,2021-09-11 03:00:00,,4.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.998668,0.019204699999999998,0.9964280000000001,0.262013,1.8338299999999998,0.0284534,-0.0729819,-0.542912,0.250056,0.0313873,0.41537399999999997,-0.28538600000000003,-0.850923,0.402814,-0.0252834,-0.09716169999999999,0.129823,0.29377800000000004,-1.31674,0.812272,-0.0620309,1.43777,-1.2443899999999999,allday,,3_hour,4.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1008.63,0.194437,1008.6,1008.27,1009.1,allday,,3_hour,4.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,94.0,2.5819900000000002,94.0,90.0,98.0,allday,,3_hour,,,,,,,,4.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.051747,0.221964,0.0100711,0.0010272,10.6344,-0.000323273,0.00734059,-0.00443697,0.013877700000000001,0.022917700000000003,0.0150767,-0.209992,0.16208,-0.128335,-0.00374503,0.00301284,-0.00185637,0.622835,-5.18495,2.7466,647.636,581.024,485.55400000000003,allday,,3_hour,6.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,2.3227399999999998e-09,-8.634,-0.0,-0.0,0.0,1.0,0.0,-6.30729,80.676,0.00790941,1.92822e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,0.8888889999999999,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,4.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,3.0,0.0006944439999999999,901.3860000000001,863.2560000000001,38.1299,412.56300000000005,450.69300000000004,901.3860000000001,863.2560000000001,38.1299,412.56300000000005,450.69300000000004,2021-09-11 00:00:00,,2021-09-10 14:23:18,2021-09-11 23:59:59,,allday,,3_hour
42,,,,2021-09-11 06:00:00,,5.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.996873,0.0156726,0.9966649999999999,0.279548,2.0451099999999998,-0.019668400000000003,-0.00909197,-0.931278,0.022149900000000004,0.0795551,0.024549500000000002,-0.47297700000000004,-0.723383,0.6426569999999999,-0.0198549,-0.0319691,0.0149863,3.3665199999999995,-1.93113,3.9348699999999996,17.6733,2.99496,22.1183,allday,,3_hour,5.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1009.24,0.0750302,1009.23,1009.01,1009.43,allday,,3_hour,5.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,85.5,2.29129,85.5,82.0,89.0,allday,,3_hour,,,,,,,,5.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.028120299999999997,0.183437,0.00953307,0.00100848,9.743839999999999,-0.00053744,0.00746857,-0.00493963,0.0101929,0.014777600000000002,0.00938912,0.012248299999999998,0.138478,0.0161533,0.000150326,0.00163118,0.000158026,-16.1366,-5.61682,-11.3012,2353.14,973.258,1475.38,allday,,3_hour,7.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,1.7893199999999998e-09,-8.74731,-0.0,-0.0,0.0,1.0,0.0,-7.399830000000001,77.3218,0.00758057,2.65776e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,0.8888889999999999,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,5.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2.0,0.0006944439999999999,32.7409,32.7409,32.7409,0.0,32.7409,32.7409,32.7409,32.7409,0.0,32.7409,2021-09-10 19:06:19,,2021-09-10 19:06:19,2021-09-11 23:59:59,,allday,,3_hour
43,,,,2021-09-12 00:00:00,,11.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.997957,0.00183239,0.997921,0.932426,1.06224,0.23032199999999997,0.037579800000000003,-0.962313,0.012246600000000002,0.00186044,0.00130825,0.446488,0.392217,0.9703459999999999,0.00213125,0.00061191,0.00388408,1.03675,-0.135107,1.9472099999999999,0.538042,0.8370780000000001,3.66645,allday,,3_hour,11.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1006.59,0.260793,1006.55,1006.04,1007.21,allday,,3_hour,11.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,89.5,6.34429,89.5,79.0,100.0,allday,,3_hour,,,,,,,,11.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.00943455,0.0140119,0.00848075,0.0009292,1.0887,-0.000223532,0.00704195,-0.00412663,5.05367e-05,0.000134731,3.34079e-05,-0.36258,-0.0562947,-0.255475,-2.99191e-05,-3.7768900000000004e-06,-1.04975e-05,-12.5362,-3.73026,10.1599,1972.84,1173.52,8538.76,allday,,3_hour,13.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,17.0,2.17415e-09,-8.66271,-0.0,-0.0,0.0,1.0,0.0,-6.8993,91.9826,0.00958152,5.46197e-05,1700.0,0.0,0.0,170.0,,,170.0,170.0,0.0,170.0,0.0,-0.0,0.882353,1.0,-0.0,-0.0,0.0,1.0,0.0,1700.0,0.0,0.0,170.0,170.0,0.0,170.0,-0.0,allday,,3_hour,,,,,,,,,,,,,,,,,,,,,,
44,,,,2021-09-12 03:00:00,,12.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.998173,0.00220012,0.9981399999999999,0.9250510000000001,1.07551,0.308612,-0.0252503,-0.941053,0.0110058,0.00221736,0.00167021,-0.378837,-0.426426,0.9823139999999999,-0.00187149,-0.0008206460000000001,0.00421167,0.705346,-2.12011,1.08736,-0.57896,6.8434,-0.0466582,allday,,3_hour,12.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1006.79,0.46283599999999997,1006.57,1006.03,1007.66,allday,,3_hour,,,,,,,,,,,,,,,,,,12.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.00999911,0.015319,0.00861849,0.00206237,1.38244,-0.000253749,0.00719692,-0.00417466,9.99044e-05,0.00015424200000000002,1.1220699999999999e-05,0.143149,0.0782221,0.406746,1.77701e-05,3.2542400000000004e-06,1.3618699999999999e-05,-29.1984,-7.5080100000000005,2.02717,2656.19,1031.12,893.685,allday,,3_hour,14.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,1.21669e-09,-8.914819999999999,-0.0,-0.0,0.0,1.0,0.0,-7.506310000000001,77.194,0.00756803,2.13348e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,,,,,,,,,,,,,,,,,,,,,,
45,,,,2021-09-12 06:00:00,,13.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.9980540000000001,0.021262,0.9977370000000001,0.22464499999999998,3.8043199999999997,0.219202,-0.158911,-0.8629,0.030906599999999996,0.0650386,0.0827192,0.114597,-0.453784,0.6127199999999999,0.005138,-0.0332848,0.0309813,1.21204,-1.05446,3.9685599999999996,4.26254,-0.56862,15.8298,allday,,3_hour,13.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1007.98,0.161454,1007.98,1007.66,1008.32,allday,,3_hour,12.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,97.5,1.1180299999999999,97.5,96.0,99.0,allday,,3_hour,,,,,,,,13.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.0418188,0.19688599999999998,0.00963014,0.000491305,6.816739999999999,-1.45236e-05,0.00718387,-0.0043839,0.013612,0.0175489,0.00928117,-0.0474593,0.0215838,0.0593976,-0.0007335260000000001,0.000275463,0.000667635,-0.32004299999999997,-1.1299,5.31228,346.147,630.895,483.611,allday,,3_hour,15.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,2.07491e-09,-8.683,-0.0,-0.0,0.0,1.0,0.0,-6.57066,105.37700000000001,0.010331100000000001,3.5110999999999996e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,11.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,5.0,0.00208333,305.163,240.75099999999998,18.0135,98.9898,101.721,305.163,240.75099999999998,18.0135,98.9898,101.721,2021-09-11 18:35:01,,2021-09-12 23:59:59,2021-09-11 19:42:29,,allday,,3_hour
46,,,,2021-09-13 00:00:00,,19.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.9983860000000001,0.00162602,0.998373,0.92937,1.07718,0.27263000000000004,0.0892418,-0.9517979999999999,0.00696359,0.000807777,0.0007945910000000001,0.779205,0.799705,0.981024,0.00184809,0.000640701,0.00230768,0.395463,1.0828200000000001,1.03536,-0.7506689999999999,1.39585,1.05817,allday,,3_hour,19.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1008.67,0.0987265,1008.67,1008.45,1008.98,allday,,3_hour,18.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,93.3333,4.00925,93.0,87.0,100.0,allday,,3_hour,,,,,,,,19.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.00912154,0.00988508,0.008437,0.00142548,0.797879,-0.000220645,0.00707332,-0.00401205,2.06054e-05,8.92882e-05,4.846719999999999e-06,-0.597565,0.18165699999999999,0.0377086,-2.56319e-05,3.77904e-06,3.76844e-07,-6.894710000000001,6.57112,8.0112,1854.65,1905.95,473.59,allday,,3_hour,21.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,17.0,1.441e-09,-8.841339999999999,-0.0,-0.0,0.0,1.0,0.0,-6.58437,75.4082,0.00785502,2.26929e-05,1700.0,0.0,0.0,170.0,,,170.0,170.0,0.0,170.0,0.0,-0.0,0.705882,1.0,-0.0,-0.0,0.0,1.0,0.0,1700.0,0.0,0.0,170.0,170.0,0.0,170.0,-0.0,allday,,3_hour,,,,,,,,,,,,,,,,,,,,,,
47,,,,2021-09-13 03:00:00,,20.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.999381,0.00487207,0.9988940000000001,0.28327199999999997,1.5384799999999998,0.332988,0.061521000000000006,-0.709909,0.0440291,0.00520618,0.330914,0.774871,-0.8292209999999999,-0.7309859999999999,0.0117319,-0.034418800000000006,-0.0882357,-1.0153299999999998,-2.29855,2.5670900000000003,0.631074,11.2142,4.69773,allday,,3_hour,20.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1009.44,0.373216,1009.36,1008.8,1010.19,allday,,3_hour,,,,,,,,,,,,,,,,,,20.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.0107197,0.0608521,0.00892885,0.00190428,7.34894,-0.00026275,0.00760304,-0.00455314,0.00105741,0.00197872,0.0007031639999999999,-0.602144,0.16283699999999998,-0.28628000000000003,-0.000871006,0.00019208,-0.000246859,-91.0754,44.5806,45.9024,13885.1,7548.26,11352.5,allday,,3_hour,22.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,1.13103e-09,-8.946530000000001,-0.0,-0.0,0.0,1.0,0.0,-7.766719999999999,81.6506,0.00800496,1.7572e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,0.9444440000000001,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,,,,,,,,,,,,,,,,,,,,,,
48,,,,2021-09-13 06:00:00,,21.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1.0027700000000002,0.020121299999999998,1.00319,0.170463,2.5421099999999996,-0.215459,-0.00574455,0.6639,0.062126999999999995,0.0329709,0.423629,-0.14311,0.335956,-0.638857,-0.00647712,0.039705300000000006,-0.103644,1.00965,-0.41903999999999997,-1.95635,2.47193,7.634860000000001,1.9967599999999999,allday,,3_hour,21.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1010.8,0.272311,1010.82,1010.17,1011.2,allday,,3_hour,,,,,,,,,,,,,,,,,,21.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.0391951,0.26524699999999996,0.00916278,0.000988119,26.229,-0.000593661,0.00674542,-0.00462856,0.013748500000000002,0.0428085,0.015268200000000001,0.186813,0.14067000000000002,0.133469,0.004532199999999999,0.00359639,0.00193379,-3.07737,-33.8206,-8.38214,543.5169999999999,5037.92,1084.05,allday,,3_hour,23.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,1.67402e-09,-8.77624,-0.0,-0.0,0.0,1.0,0.0,-6.773689999999999,86.4219,0.00847273,1.4828800000000001e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,0.9444440000000001,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,17.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,9.0,0.00347222,262.228,241.391,0.0588,94.6372,52.4457,262.228,241.391,0.0588,94.6372,52.4457,2021-09-12 19:26:52,,2021-09-13 23:59:59,2021-09-12 19:58:08,,allday,,3_hour
49,,,,2021-09-14 00:00:00,,27.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.9987729999999999,0.020775799999999997,0.997516,0.21243,2.74979,0.0856169,-0.134679,-0.582307,0.201258,0.0360905,0.39608000000000004,-0.0504462,-0.746019,-0.0576061,-0.00429942,-0.089196,-0.016264700000000003,-0.749645,-1.23264,1.00921,0.816134,0.9888399999999999,-0.8723420000000001,allday,,3_hour,27.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1014.43,0.0572438,1014.44,1014.25,1014.55,allday,,3_hour,24.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,52.1386,26.5058,50.0,12.0,100.0,allday,,3_hour,3.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,2.0,400.064,allday,,3_hour,27.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.0539253,0.25496199999999997,0.00931746,0.000450402,10.1883,-0.000526733,0.00621828,-0.00511637,0.0177887,0.030884699999999998,0.0191749,-0.0631045,0.17210999999999999,-0.057618100000000005,-0.00147915,0.00418844,-0.00106416,-3.12276,-0.5026649999999999,-3.8241699999999996,375.92400000000004,527.56,263.869,allday,,3_hour,29.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,17.0,1.5549e-09,-8.8083,-0.0,-0.0,0.0,1.0,0.0,-7.42139,91.7001,0.00955209,3.94773e-05,1700.0,0.0,0.0,170.0,,,170.0,170.0,0.0,170.0,0.0,-0.0,0.941176,1.0,-0.0,-0.0,0.0,1.0,0.0,1700.0,0.0,0.0,170.0,170.0,0.0,170.0,-0.0,allday,,3_hour,23.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,10.0,0.00347222,63.2962,46.5995,1.5225,17.027,12.6592,63.2962,46.5995,1.5225,17.027,12.6592,2021-09-13 11:00:35,,2021-09-13 12:12:37,2021-09-14 23:59:59,,allday,,3_hour
50,,,,2021-09-14 03:00:00,,28.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.9976659999999999,0.00154382,0.99764,0.9465709999999999,1.04856,0.17235799999999998,-0.0019605,-0.978474,0.00581433,0.00209235,0.000310825,0.24164000000000002,0.17327,0.98319,0.000842838,0.000139735,0.00132176,1.12855,-0.540241,1.44087,0.0775554,1.54827,0.9710270000000001,allday,,3_hour,28.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1014.06,0.126212,1014.04,1013.8,1014.37,allday,,3_hour,,,,,,,,,,,,,,,,,,28.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.00942898,0.00757498,0.00880978,0.00192219,0.407469,-0.00017665400000000002,0.00729169,-0.00446079,3.2985500000000005e-05,2.85223e-05,1.16796e-05,0.0168412,0.06809639999999999,-0.0238438,5.16577e-07,1.24291e-06,-4.68014e-07,-3.9699400000000002,-2.18322,-54.7433,761.0310000000001,589.29,5728.82,allday,,3_hour,30.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,1.61159e-09,-8.79275,-0.0,-0.0,0.0,1.0,0.0,-6.70764,87.3747,0.00856615,2.71077e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,,,,,,,,,,,,,,,,,,,,,,
51,,,,2021-09-14 06:00:00,,29.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.9976450000000001,0.0217953,0.997693,0.229465,2.3727,0.0789548,-0.024472400000000002,-0.8429610000000001,0.118024,0.046809300000000005,0.113521,0.718643,-0.538037,-0.707086,0.05341619999999999,-0.0392216,-0.0818472,-1.7993299999999999,-1.26799,2.63662,2.75517,4.02526,6.03302,allday,,3_hour,29.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1014.78,0.171923,1014.78,1014.3,1015.15,allday,,3_hour,25.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,98.5,0.5,98.5,98.0,99.0,allday,,3_hour,,,,,,,,29.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.049027999999999995,0.273501,0.0091902,0.000358356,11.3474,-2.64135e-05,0.00613186,-0.0049562,0.0205266,0.037261,0.019356599999999998,0.23354499999999997,0.22361399999999998,0.015403,0.00645898,0.00600549,0.000307033,5.76577,1.49176,-1.14926,369.08,581.493,446.11800000000005,allday,,3_hour,31.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,18.0,1.7818599999999999e-09,-8.749130000000001,-0.0,-0.0,0.0,1.0,0.0,-6.57839,91.8698,0.00900684,1.80908e-05,1800.0,0.0,0.0,180.0,,,180.0,180.0,0.0,180.0,0.0,-0.0,0.9444440000000001,1.0,-0.0,-0.0,0.0,1.0,0.0,1800.0,0.0,0.0,180.0,180.0,0.0,180.0,-0.0,allday,,3_hour,24.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,14.0,0.00486111,43.2479,29.9066,0.0206333,10.1873,6.1782699999999995,43.2479,29.9066,0.0206333,10.1873,6.1782699999999995,2021-09-13 18:42:42,,2021-09-13 19:42:17,2021-09-14 23:59:59,,allday,,3_hour
52,,,,2021-09-15 00:00:00,,35.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1.00041,0.075507,0.996872,0.181043,3.7368099999999997,0.159874,-0.19050899999999998,-0.76495,0.06273390000000001,0.126755,0.170023,0.0577789,-0.087099,0.706236,0.00515241,-0.0127867,0.0729395,1.7477599999999998,0.511008,2.2251,4.29289,2.35689,4.229430000000001,allday,,3_hour,35.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1010.93,0.395023,1010.98,1010.17,1011.61,allday,,3_hour,31.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,26.5,5.18813,26.5,18.0,35.0,allday,,3_hour,,,,,,,,35.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.149526,0.547934,0.0113674,0.0009551360000000001,12.9985,3.18849e-05,0.0100474,-0.00403597,0.07746549999999999,0.177599,0.06740800000000001,0.10234700000000001,-0.066412,0.22876999999999997,0.0120048,-0.00726658,0.0165317,1.7322400000000002,0.170895,1.32375,78.1317,140.546,84.5484,allday,,3_hour,37.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,17.0,1.22131e-09,-8.91317,-0.0,-0.0,0.0,1.0,0.0,-6.87648,66.9413,0.00697305,2.1166199999999997e-05,1700.0,0.0,0.0,170.0,,,170.0,170.0,0.0,170.0,0.0,-0.0,0.941176,1.0,-0.0,-0.0,0.0,1.0,0.0,1700.0,0.0,0.0,170.0,170.0,0.0,170.0,-0.0,allday,,3_hour,30.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,20.0,0.00694444,1356.31,661.2919999999999,0.029866700000000003,248.16400000000002,123.301,1356.31,661.2919999999999,0.029866700000000003,248.16400000000002,123.301,2021-09-15 00:00:00,,2021-09-15 23:59:59,2021-09-14 13:19:53,,allday,,3_hour
53,,,,2021-09-15 03:00:00,,36.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.997675,0.0268223,0.9972,0.202941,3.9354,-0.146597,-0.0179118,-0.593988,0.232391,0.047082099999999995,0.341969,0.0918067,-0.727287,-0.364607,0.00960332,-0.0922862,-0.10278699999999999,-0.42538400000000004,-0.6730109999999999,1.25876,-0.730689,0.383922,0.154502,allday,,3_hour,36.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1009.83,0.172267,1009.79,1009.54,1010.28,allday,,3_hour,32.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,55.3409,24.2412,54.5,16.0,98.0,allday,,3_hour,4.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,1.0,9.65668,allday,,3_hour,36.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,0.0601702,0.30126,0.009135700000000002,0.0007539360000000001,10.2307,0.000660208,0.00700629,-0.00383551,0.026282099999999996,0.0480078,0.0200237,-0.023008599999999997,0.259457,0.0956735,-0.000817308,0.00804457,0.00219484,3.82945,-1.6483,0.44070200000000004,760.535,355.81,423.065,allday,,3_hour,38.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,16.0,9.46049e-10,-9.02409,-0.0,-0.0,0.0,1.0,0.0,-6.79522,50.2032,0.00557813,1.81439e-05,1600.0,0.0,0.0,160.0,,,160.0,160.0,0.0,160.0,0.0,-0.0,1.0,1.0,-0.0,-0.0,0.0,1.0,0.0,1600.0,0.0,0.0,160.0,160.0,0.0,160.0,-0.0,allday,,3_hour,31.0,a28a128d-afa9-4eb5-ab51-0e059e9aadb9,9.0,0.00277778,889.378,856.949,0.09831669999999999,339.74199999999996,177.87599999999998,889.378,856.949,0.09831669999999999,339.74199999999996,177.87599999999998,2021-09-15 00:00:00,,2021-09-14 15:50:11,2021-09-15 23:59:59,,allday,,3_hour
